time,open,high,low,close,MHULL,SHULL
1693872000,25826.8,25908.6,25562.5,25792.4,25554.918952879136,25790.844978269084
1693958400,25792.4,26035.8,25400,25759.5,25443.84449529307,25673.109538669
1694044800,25759.6,26438,25615.3,26253.2,25359.398812701846,25554.918952879136
1694131200,26253.3,26446.8,25645.3,25910.5,25290.90350451797,25443.84449529307
1694217600,25910.5,25942.9,25802,25901.1,25237.795484693877,25359.398812701846
1694304000,25901.1,26032.3,25566.8,25841.1,25198.24976619941,25290.90350451797
1694390400,25841.1,25902.8,24901.7,25162.6,25154.71608697519,25237.795484693877
1694476800,25162.6,26532,25131.4,25838.3,25128.414222411182,25198.24976619941
1694563200,25838.3,26406.3,25764.6,26220.8,25128.553259551292,25154.71608697519
1694649600,26220.8,26855.7,26125.8,26521.7,25157.517061001163,25128.414222411182
1694736000,26521.7,26885.9,26219.4,26601.2,25211.949396086715,25128.553259551292
1694822400,26601.2,26776.8,26441.8,26558.2,25284.25802368927,25157.517061001163
1694908800,26558.3,26619.3,26389.1,26525.8,25368.11370533567,25211.949396086715
1694995200,26525.9,27408.1,26372.1,26764.1,25465.126630763414,25284.25802368927
1695081600,26764.2,27484.9,26666,27204.2,25579.143291331682,25368.11370533567
1695168000,27208.3,27391,26787.8,27120.2,25701.687019085417,25465.126630763414
1695254400,27120.3,27158.9,26374.9,26567.1,25813.934315175567,25579.143291331682
1695340800,26567.2,26745.8,26470.3,26577.1,25916.09772529719,25701.687019085417
1695427200,26577.1,26633.7,26510.4,26574.9,26008.253019136948,25813.934315175567
1695513600,26575,26738.2,26123,26253.7,26081.899511870404,25916.09772529719
1695600000,26248.8,26448.3,26000,26300.9,26139.915113808147,26008.253019136948
1695686400,26301,26395,26092.3,26221.3,26184.44800118532,26081.899511870404
1695772800,26221.4,26849,26114,26368.8,26224.967605562426,26139.915113808147
1695859200,26368.9,27305.9,26343,27019.2,26281.224110578572,26184.44800118532
1695945600,27019.2,27243.1,26672.5,26909.8,26347.008233869306,26224.967605562426
1696032000,26909.9,27092,26889.1,26962.8,26421.256026077102,26281.224110578572
1696118400,26962.8,28100,26956.1,27992.5,26529.0033325603,26347.008233869306
1696204800,27992.7,28574,27275.9,27490.8,26647.773717274784,26421.256026077102
1696291200,27493.8,27671.7,27164.7,27428,26769.736820758608,26529.0033325603
1696377600,27428.1,27836.9,27209.3,27782.6,26898.80090453858,26647.773717274784
1696464000,27781.5,28116.8,27355,27408.2,27019.31794286401,26769.736820758608
1696550400,27408.2,28286.1,27176.1,27928.6,27143.695974111866,26898.80090453858
1696636800,27928.6,28029,27846,27954,27268.108720452827,27019.31794286401
1696723200,27954.1,28088.7,27690,27917.8,27387.26789442039,27143.695974111866
1696809600,27917.9,27984,27263.8,27589.6,27491.460709991068,27268.108720452827
1696896000,27589.3,27732.3,27293.9,27387,27575.105042087536,27387.26789442039
1696982400,27387,27473.7,26538.4,26878.6,27625.775263949014,27491.460709991068
1697068800,26878.7,26941.7,26556.3,26760.6,27646.02077338006,27575.105042087536
1697155200,26760.6,27126.9,26685.9,26862.5,27643.368584398406,27625.775263949014
1697241600,26862.5,26988.9,26801,26856.2,27623.549947261727,27646.02077338006
1697328000,26856.2,27291.9,26807.6,27153.9,27600.132349343778,27643.368584398406
1697414400,27153.9,30100,27114.9,28501,27613.111003573147,27623.549947261727
1697500800,28501.1,28614.4,28072.2,28396.2,27655.70473553563,27600.132349343778
1697587200,28396.3,28975.4,28147.5,28321,27721.320238095235,27613.111003573147
1697673600,28321.1,28949,28109.8,28715.1,27813.61768432625,27655.70473553563
1697760000,28715.1,30243.4,28579.2,29667.9,27949.0587694977,27721.320238095235
1697846400,29668,30372.3,29464.2,29907.5,28120.971989795915,27813.61768432625
1697932800,29907.6,30269.6,29645,29989.5,28317.26732263107,27949.0587694977
1698019200,29989.5,34900,29885,33071.9,28607.567395382393,28120.971989795915
1698105600,33071.8,35263.5,32821.2,33927,28991.811187469943,28317.26732263107
1698192000,33924,35111,33680.5,34494,29458.799797464435,28607.567395382393
1698278400,34494.9,34821,33752,34148.9,29971.94792517007,28991.811187469943
1698364800,34149,34242,33401,33891.3,30501.052864787325,29458.799797464435
1698451200,33891.3,34497.9,33860.5,34083.5,31033.78216149591,29971.94792517007
1698537600,34083.6,34748.8,33930.7,34523.5,31566.367811791384,30501.052864787325
1698624000,34523.5,34856,34064,34473.5,32079.75708556655,31033.78216149591
1698710400,34473.5,34722.9,34031,34639.5,32573.169668023773,31566.367811791384
1698796800,34639,35578.7,34100,35421.7,33065.20894240019,32079.75708556655
1698883200,35421.8,35976,34301.1,34935.9,33538.022683553216,32573.169668023773
1698969600,34936,34939,34120,34716.1,33982.81731601731,33065.20894240019
1699056000,34716.1,35253.4,34585.3,35062.2,34406.04326341648,33538.022683553216
1699142400,35062.3,35385.3,34451.4,35013,34802.484059042814,33982.81731601731
1699228800,35013,35275,34731,35040,35170.74266860785,34406.04326341648
1699315200,35041.4,35892.6,34521.1,35396.3,35517.58601370852,34802.484059042814
1699401600,35396.3,36118,35095.8,35626.3,35844.62447777091,35170.74266860785
1699488000,35620.7,37977.4,35537.7,36700.3,36178.02374931285,35517.58601370852
1699574400,36701.3,37535,36324.4,37302.9,36524.39222436955,35844.62447777091
1699660800,37303,37398,36649.2,37133.7,36866.3274914966,36178.02374931285
1699747200,37136.4,37217,36728.1,37063.5,37192.297627636915,36524.39222436955
1699833600,37063.5,37400,36333,36462.7,37478.966849618635,36866.3274914966
1699920000,36462.7,36746.5,34740,35551.4,37697.77664991754,37192.297627636915
1700006400,35551.4,37954.9,35359.4,37854.6,37912.17017977393,37478.966849618635
1700092800,37854.6,37925.4,35499.5,36164.1,38068.39574769807,37697.77664991754
1700179200,36164.2,36789.7,35859.4,36609.2,38183.705165515705,37912.17017977393
1700265600,36609.2,36851.7,36188.6,36568.1,38262.11093004879,38068.39574769807
1700352000,36568.2,37500,36384,37351.5,38328.73728543943,38183.705165515705
1700438400,37356.9,37750,36700,37447.1,38389.54355390641,38262.11093004879
1700524800,37447.1,37643.9,35733.5,35744,38399.85113155363,38328.73728543943
1700611200,35736.8,37860,35620,37406.7,38409.964242338356,38389.54355390641
1700697600,37407.1,37638.9,36868,37290.5,38421.3454347042,38399.85113155363
1700784000,37290.5,38400,37255.5,37710.4,38442.514270081774,38409.964242338356
1700870400,37710.4,37888,37583.8,37775.6,38471.74058707826,38421.3454347042
1700956800,37775.6,37809.5,37120.4,37448.7,38496.12640787122,38442.514270081774
1701043200,37447.4,37561,36713,37242.6,38510.03644343091,38471.74058707826
1701129600,37243.2,38366,36874.1,37818.9,38530.19480029891,38496.12640787122
1701216000,37819,38447.7,37570,37852.9,38550.245289888684,38510.03644343091
1701302400,37852.9,38137.8,37495.2,37719.7,38565.16560356971,38530.19480029891
1701388800,37723.2,38990,37616.4,38680.8,38599.02371109049,38550.245289888684
1701475200,38680.8,39750,38641,39453,38668.034168813996,38565.16560356971
1701561600,39449.4,40205,39270.8,39972.5,38777.981065759646,38599.02371109049
1701648000,39972.5,42413,39972.4,41985.1,38971.07346182917,38668.034168813996
1701734400,41985.1,44484,41400,44071.2,39281.48160259053,38777.981065759646
1701820800,44075,44284.7,43362.2,43763.4,39672.08436370508,38971.07346182917
1701907200,43763.5,44043.9,42829.2,43277.7,40105.07715453859,39281.48160259053
1701993600,43273.3,44699.2,43075.8,44167.9,40582.83423752835,39672.08436370508
1702080000,44171.4,44358.2,43567.9,43712.7,41071.11572021233,40105.07715453859
1702166400,43712.8,44058.3,43560.6,43784,41555.36082362743,40582.83423752835
1702252800,43784,43802.6,40222.4,41250.3,41952.15186009758,41071.11572021233
1702339200,41249,42097.8,40683.3,41490,42271.89106971071,41555.36082362743
1702425600,41490.7,43486,40567,42868.7,42565.20783051605,41952.15186009758
1702512000,42868.8,43412,41459.2,43022.8,42838.760827320824,42271.89106971071
1702598400,43027.2,43081.9,41660.6,41938.3,43063.83733877895,42565.20783051605
1702684800,41938.4,42714.9,41625,42274.7,43258.65981172266,42838.760827320824
1702771200,42273.5,42428.5,41250,41373.8,43405.72024857417,43063.83733877895
1702857600,41374.3,42757,40551.3,42655.8,43550.145779392566,43258.65981172266
1702944000,42655.9,43486.9,41811,42268.6,43673.39312461348,43405.72024857417
1703030400,42268.8,44291,42210.1,43666,43810.00111300075,43550.145779392566
1703116800,43666.9,44238.7,43300.1,43858.2,43960.79249828214,43673.39312461348
1703203200,43858.2,44396.5,43411,43970,44124.71021919879,43810.00111300075
1703289600,43970,43986.3,43289,43702.1,44285.902652717654,43960.79249828214
1703376000,43702.1,43945,42500,42999.1,44419.188595993954,44124.71021919879
1703462400,42994.8,43794,42736.4,43572.6,44533.696214698,44285.902652717654
1703548800,43572.6,43590.3,41618.7,42517.7,44598.057349945026,44419.188595993954
1703635200,42511.9,43669.8,42115,43433.6,44637.166638751456,44533.696214698
1703721600,43433.6,43780.9,42275.3,42564,44628.75364263381,44598.057349945026
1703808000,42564.1,43100.8,41304.1,42068.8,44566.85420068027,44637.166638751456
1703894400,42068.7,42613.7,41520,42145.4,44464.304020820455,44628.75364263381
1703980800,42145.4,42888.8,41965.7,42277.2,44334.09597101972,44566.85420068027
1704067200,42278.8,44187.1,42177.3,44175.2,44235.11868781351,44464.304020820455
1704153600,44175.3,45879.9,44148.1,44940.6,44190.35145537003,44334.09597101972
1704240000,44945.2,45505,40620,42840.9,44136.66769652305,44235.11868781351
1704326400,42840.9,44741.5,42624.1,44149.2,44114.67506639525,44190.35145537003
1704412800,44153.6,44310,42372,44147.9,44120.02276695526,44136.66769652305
1704499200,44148,44216.7,43399,43970.8,44140.4739155157,44114.67506639525
1704585600,43966.6,44480,43600,43926.6,44168.221226980684,44120.02276695526
1704672000,43926.7,47245.4,43183.5,46949.2,44274.70459991066,44140.4739155157
1704758400,46949.2,47968,44620.8,46116.8,44421.204495121274,44168.221226980684
1704844800,46112.6,47686.3,44316.7,46644.8,44614.92160662749,44274.70459991066
1704931200,46649.3,48989,45578.3,46340.1,44830.97848493437,44421.204495121274
1705017600,46340.1,46518.9,41440,42780.2,44962.99013236102,44614.92160662749
1705104000,42785.2,43253.5,42433.1,42842.7,45020.568237133244,44830.97848493437
1705190400,42842.7,43084.5,41723,41727.2,44979.49459724799,44962.99013236102
1705276800,41727.2,43373,41715.7,42523.6,44874.11178150553,45020.568237133244
1705363200,42513.5,43573,42034.6,43136.8,44740.60663059163,44979.49459724799
1705449600,43132.4,43195.9,42211,42773.1,44583.45800865801,44874.11178150553
1705536000,42773.1,42925,40680,41321.5,44381.45680418127,44740.60663059163
1705622400,41324.1,42185.3,40276.2,41655.5,44166.60173623995,44583.45800865801
1705708800,41658.8,41867,41457.6,41693.4,43946.11728732906,44381.45680418127
1705795200,41693.4,41876,41502.4,41579.8,43721.91506124166,44166.60173623995
1705881600,41579.9,41684,39417.8,39573,43441.79063200027,43946.11728732906
1705968000,39573,40172,38559,39896.4,43127.31954803133,43721.91506124166
1706054400,39900.6,40553.3,39493.5,40082.1,42797.84052137016,43441.79063200027
1706140800,40082.1,40300,39554.1,39966,42460.6790007215,43127.31954803133
1706227200,39959.8,42243.3,39822,41815.8,42169.840228990586,42797.84052137016
1706313600,41820.5,42195.8,41390.3,42119,41930.088898766575,42460.6790007215
1706400000,42119.1,42839,41623.1,42037.9,41734.9785760668,42169.840228990586
1706486400,42037.9,43317.9,41802.9,43299.8,41616.45514601801,41930.088898766575
1706572800,43299.8,43861.9,42700,42943.3,41549.88822296091,41734.9785760668
1706659200,42943.3,43742.3,42280.7,42585.1,41511.19477762317,41616.45514601801
1706745600,42580.3,43295,41886.8,43082.2,41504.26208041298,41549.88822296091
1706832000,43082.3,43481.9,42555,43199.1,41519.96825079021,41511.19477762317
1706918400,43199.2,43379.4,42880.1,43006.1,41547.476453566276,41504.26208041298
1707004800,43011.1,43119.4,42215,42582.9,41571.819591836735,41519.96825079021
1707091200,42583,43578.9,42260.2,42706.1,41598.79966166769,41547.476453566276
1707177600,42706.2,43386,42573.2,43096,41643.9858642548,41571.819591836735
1707264000,43098,44393,42786.7,44344,41742.71771172611,41598.79966166769
1707350400,44341.4,45603,44330,45288.6,41913.47126477359,41643.9858642548
1707436800,45288.6,48192,45247.1,47135.7,42191.427049920974,41742.71771172611
1707523200,47135.7,48167,46845.1,47750,42570.58066558442,41913.47126477359
1707609600,47750.1,48591.9,47571.9,48297.7,43038.84490775097,42191.427049920974
1707696000,48297.7,50336.8,47716.8,49923.9,43610.66167602901,42570.58066558442
1707782400,49924,50364,48300,49694.4,44245.81848605099,43038.84490775097
1707868800,49694.4,52040,49228.5,51792,44970.14211167801,43610.66167602901
1707955200,51796,52809.6,51315.4,51880.4,45749.849001494535,44245.81848605099
1708041600,51880.4,52591.8,51578.6,52121.1,46561.034803992305,44970.14211167801
1708128000,52121.1,52166.8,50625.7,51644.1,47367.884700920775,45749.849001494535
1708214400,51644.2,52384.3,51153.7,52133,48166.22619090566,46561.034803992305
1708300800,52133,52487.3,51681.1,51777.1,48926.87936087062,47367.884700920775
1708387200,51781.8,52994.1,50750.5,52263.8,49653.04513674157,48166.22619090566
1708473600,52263.9,52370,50622,51854.3,50321.636011217626,48926.87936087062
1708560000,51854.3,52063.9,50943.1,51289.6,50916.39266774893,49653.04513674157
1708646400,51289.7,51543.1,50518.3,50746.2,51427.54438835637,50321.636011217626
1708732800,50753.6,51699.8,50589,51562.1,51885.57753023432,50916.39266774893
1708819200,51562.2,51963.3,51278,51725.9,52297.14426544355,51427.54438835637
1708905600,51727.9,54908.2,50901.9,54472.1,52740.36628727754,51885.57753023432
1708992000,54472.2,57587,54447,57031.8,53271.95918642205,52297.14426544355
1709078400,57040.2,64021,56694,62429.7,54013.55330301313,52740.36628727754
1709164800,62429.8,63663,60371.7,61143.2,54879.99539519342,53271.95918642205
1709251200,61143.3,63066.1,60781.4,62381.7,55859.37688354634,54013.55330301313
1709337600,62381.8,62437.9,61558.3,61982,56888.84690991548,54879.99539519342
1709424000,61981.9,63233.4,61320.6,63106.1,57952.7369812925,55859.37688354634
1709510400,63112.9,68510.6,62301.6,68248.5,59139.36749098124,56888.84690991548
1709596800,68248.5,69000,59000,63714.1,60265.43631356077,57952.7369812925
1709683200,63714.1,67645.3,62786,66074.1,61368.56758494813,59139.36749098124
1709769600,66074.1,67978.8,65562,66820.2,62454.20454751599,60265.43631356077
1709856000,66820.3,69941,66112,68124.1,63537.3471067821,61368.56758494813
1709942400,68124,68551.5,67866.5,68313,64602.333697862974,62454.20454751599
1710028800,68313,69870,68100,68953.9,65644.07330584757,63537.3471067821
1710115200,68953.9,72800,67092.3,72085.5,66727.23574795575,64602.333697862974
1710201600,72090.5,73065.2,68653.1,71450,67818.74656385281,65644.07330584757
1710288000,71450,73634.9,71333,73078.1,68934.1353639284,66727.23574795575
1710374400,73078.2,73773.6,68586,71387.9,70001.09788162235,67818.74656385281
1710460800,71388,72419.2,65619.4,69492.1,70953.16985458325,68934.1353639284
1710547200,69504,70047.3,64777,65308.2,71676.19424139352,70001.09788162235
1710633600,65308.3,68921.9,64547.2,68395.8,72272.50344241738,70953.16985458325
1710720000,68395.9,68966,66560.9,67615.9,72726.51958470764,71676.19424139352
1710806400,67615.9,68134.6,61523,61931.8,72907.25492475778,72272.50344241738
1710892800,61931.8,68100,60749.6,67841.1,73018.3003215832,72726.51958470764
1710979200,67832.6,68236.8,64515.6,65504.1,73016.7440690064,72907.25492475778
1711065600,65504.2,66640.7,62254.3,63790,72879.7391432179,73018.3003215832
1711152000,63793.9,65998,63000.1,63990.7,72637.33974996563,73016.7440690064
1711238400,63990.8,67620,63783,67215.7,72382.90737064522,72879.7391432179
1711324800,67206.7,71145.3,66383.3,69868.9,72193.516146499,72637.33974996563
1711411200,69869,71574,69224.1,69989.7,72065.0176642273,72382.90737064522
1711497600,69989.7,71739.5,68410.8,69468,71960.44227805264,72193.516146499
1711584000,69468.1,71544,68843.8,70794.3,71915.14718846629,72065.0176642273
1711670400,70794.3,70913.8,68957,69846.1,71888.10793728098,71960.44227805264
1711756800,69846.2,70331,69528.1,69570.9,71852.70940235691,71915.14718846629
1711843200,69578.4,71349,69553.4,71264.5,71837.82369571566,71888.10793728098
1711929600,71257.7,71274.8,68039.1,69653,71793.25748814677,71852.70940235691
1712016000,69653,69677.5,64597.5,65482.9,71610.46551905107,71837.82369571566
1712102400,65473.1,66890.9,64455.7,65959.2,71328.24210111317,71793.25748814677
1712188800,65960,69317.1,65048.8,68485.2,71035.35122483336,71610.46551905107
1712275200,68485.2,68740.6,65957.7,67822.4,70727.44233474198,71328.24210111317
1712361600,67822.5,69659,67453,68886,70444.85830370027,71035.35122483336
1712448000,68886,70345,68824.1,69350,70204.86116067134,70727.44233474198
1712534400,69350,72780.5,69049.1,71626.4,70080.21833565245,70444.85830370027
1712620800,71626.4,71751.5,68208.2,69150.1,69997.1956672164,70204.86116067134
1712707200,69150,71167.9,67521.2,70631.8,69985.30040885041,70080.21833565245
1712793600,70631.8,71299.8,69562.2,70005.6,70009.2187073971,69997.1956672164
1712880000,70005.6,71220,64939.8,67115.6,69983.30543461829,69985.30040885041
1712966400,67113.7,67935.6,59900,63916.5,69820.16437358277,70009.2187073971
1713052800,63917.9,65822,62142.9,65661.1,69589.38917482649,69983.30543461829
1713139200,65660.2,66844.2,62269.3,63416.7,69245.19731910946,69820.16437358277
1713225600,63424.4,64385,61592.1,63793.2,68824.5907691713,69589.38917482649
1713312000,63793.3,64497.5,59669.9,61273.8,68284.0297662853,69245.19731910946
1713398400,61273.8,64114,60803.1,63468.3,67721.57703068094,68824.5907691713
1713484800,63473.3,65432.3,59600,63813.8,67169.79618102797,68284.0297662853
1713571200,63816.4,65415.5,63085.1,64939.3,66669.45695389267,67721.57703068094
1713657600,64934.2,65700,64241,64941.3,66217.32006656703,67169.79618102797
1713744000,64941.3,67245.8,64504.2,66810.1,65870.26242020546,66669.45695389267
1713830400,66810.2,67184,65807.2,66415.6,65605.8906340617,66217.32006656703
1713916800,66415.6,67070,63600.9,64290.6,65356.4507789631,65870.26242020546
1714003200,64281.5,65276.7,62800,64501.2,65120.0421007696,65605.8906340617
1714089600,64501.2,64807,63318.3,63768.2,64875.10958934583,65356.4507789631
1714176000,63768.3,63920.9,62391.6,63452.6,64615.25363292791,65120.0421007696
1714262400,63452.6,64369.9,62780,63122.9,64340.81493893012,64875.10958934583
1714348800,63123,64213.5,61781.4,63859.8,64078.641671906145,64615.25363292791
1714435200,63860.2,64734,59174.1,60670.4,63749.16833110012,64340.81493893012
1714521600,60666.8,60847.1,56560,58346.5,63311.172668521955,64078.641671906145
1714608000,58346.6,59624.8,56938,59057,62811.184094516604,63749.16833110012
1714694400,59057.1,63325,58814.8,62878.1,62374.80853423694,63311.172668521955
1714780800,62878.1,64551.8,62542.7,63890.6,62031.550385229864,62811.184094516604
1714867200,63890.7,64629,62870.4,64014.5,61781.49372929981,62374.80853423694
1714953600,64015.5,65518.7,62704.1,63165.3,61599.850712739644,62031.550385229864
1715040000,63165.3,64415.6,62250,62314.5,61465.53682994916,61781.49372929981
1715126400,62312.5,63018.2,60881,61187.2,61343.16680332234,61599.850712739644
1715212800,61190.7,63422.4,60636.1,63076.6,61273.88722660276,61465.53682994916
1715299200,63076.7,63466.3,60179.6,60799.5,61177.31298168762,61343.16680332234
1715385600,60799.6,61522.5,60483.4,60827.1,61058.048532089604,61273.88722660276
1715472000,60827.2,61863.9,60605,61484.1,60943.62522847522,61177.31298168762
1715558400,61484.1,63449,60764.1,62938.2,60877.45710454889,61058.048532089604
1715644800,62938.1,63108,61137.1,61577.2,60819.501697416345,60943.62522847522
1715731200,61577.3,66460.5,61339.4,66210.8,60890.27984350305,60877.45710454889
1715817600,66210.8,66799,64602.9,65237.7,61037.518575980896,60819.501697416345
1715904000,65237.8,67528,65097.6,67019.1,61297.475738851084,60890.27984350305
1715990400,67019.1,67375.4,66587,66914,61640.586903988864,61037.518575980896
1716076800,66914,67708,65880,66269.4,62023.75281402461,61297.475738851084
1716163200,66269.5,71589.1,66066.8,71401.2,62567.48676467052,61640.586903988864
1716249600,71428.3,71975.9,69165,70144.9,63200.82724481206,62023.75281402461
1716336000,70151.5,70659.7,68910.4,69168,63859.72197802859,62567.48676467052
1716422400,69168,70068.9,66301.4,67971.1,64497.77941000137,63200.82724481206
1716508800,67964.4,69247.6,66621.1,68566,65118.44998694427,63859.72197802859
1716595200,68565.9,69609.2,68507.7,69294.6,65732.8446578884,64497.77941000137
1716681600,69294.7,69552.7,68178.1,68503.5,66307.28819899677,65118.44998694427
1716768000,68503.5,70678.6,68260,69429.5,66857.64621821961,65732.8446578884
1716854400,69429.5,69594.5,67277,68405.1,67359.94157622139,66307.28819899677
1716940800,68407.5,68931.4,67144.1,67654,67795.32202715936,66857.64621821961
1717027200,67654.1,69511.9,67132,68353,68185.06803373875,67359.94157622139
1717113600,68353.1,69039,66666.7,67536.4,68507.68397297808,67795.32202715936
1717200000,67539.5,67879.3,67441.9,67761.7,68777.28219705558,68185.06803373875
1717286400,67761.8,68472.9,67273.4,67768.4,69003.60338658695,68507.68397297808
1717372800,67768.4,70277,67619.1,68808.7,69219.05353561122,68777.28219705558
1717459200,68808.8,71063,68567.2,70537.5,69472.16779272315,69003.60338658695
1717545600,70537.5,71751.9,70385.4,71105.2,69765.77887093727,69219.05353561122
1717632000,71102.4,71650,70115.2,70798.4,70076.11610939326,69472.16779272315
1717718400,70798.4,71993.5,68361.3,69342,70350.125663523,69765.77887093727
1717804800,69342.1,69576.2,69175,69308.5,70578.3429370233,70076.11610939326
1717891200,69308.6,69847.1,69129,69640.3,70763.4661332715,70350.125663523
1717977600,69640.3,70180,69186.2,69537.2,70897.85210583729,70578.3429370233
1718064000,69530.5,69579.4,66035,67308.4,70919.71565759637,70763.4661332715
1718150400,67308.4,70000,66903.2,68268.1,70877.08200001718,70897.85210583729
1718236800,68268.1,68406,66271,66769.6,70746.1730303889,70919.71565759637
1718323200,66775.4,67370.5,65073.4,66042.5,70531.44207001994,70877.08200001718
1718409600,66042.6,66475.4,65816,66226.7,70257.56385384456,70746.1730303889
1718496000,66226.8,67009.8,66042.4,66679,69952.82115543187,70531.44207001994
1718582400,66679,67306.4,65132,66494.5,69632.5065470178,70257.56385384456
1718668800,66494.6,66587.6,64061.8,65179.1,69278.5370677867,69952.82115543187
1718755200,65179.1,65726.1,64677.6,64970.3,68897.4922819178,69632.5065470178
1718841600,64970.3,66479.4,64568,64878.8,68501.34809979043,69278.5370677867
1718928000,64878.8,65066.5,63400,64150.9,68079.62290189308,68897.4922819178
1719014400,64151,64531.2,63951.6,64265.7,67645.66329588402,68501.34809979043
1719100800,64265.8,64518,63176.3,63208,67179.75117535902,68079.62290189308
1719187200,63208.1,63380.4,58416.2,60292.5,66619.72718795094,67645.66329588402
1719273600,60295.5,62405.6,60253.8,61803.2,66034.71584544424,67179.75117535902
1719360000,61803.2,62478.9,60713.9,60856.8,65414.01042036006,66619.72718795094
1719446400,60861.3,62388.7,60612,61702,64799.21200534254,66034.71584544424
1719532800,61702,62215.6,60054.5,60439.2,64168.311516010435,65414.01042036006
1719619200,60439.2,61220.1,60403.3,60984.1,63551.01352083763,64799.21200534254
1719705600,60984.1,63137,60714.2,62769.4,63007.64275716346,64168.311516010435
1719792000,62769.5,63850,62520.6,62899.8,62542.37526910258,63551.01352083763
1719878400,62899.7,63290.1,61815.1,62136.8,62126.10358018965,63007.64275716346
1719964800,62136.8,62285.5,59408.7,60213.3,61709.22250154608,62542.37526910258
1720051200,60213.7,60499.9,56759.6,57055.6,61213.795360320895,62126.10358018965
1720137600,57055.6,57538.2,53339.7,56629.6,60652.005131072634,61709.22250154608
1720224000,56629.7,58475.4,56025.2,58237.3,60086.592749519004,61213.795360320895
1720310400,58237.4,58442,55721,55853.2,59466.78086992372,60652.005131072634
1720396800,55856.9,58219.9,54281,56710.6,58846.09873582766,60086.592749519004
1720483200,56710.7,58313.9,56291.3,58036,58282.81782287156,59466.78086992372
1720569600,58040.8,59479.3,57169.9,57723,57781.87887205387,58846.09873582766
1720656000,57723,59598.9,57048.2,57331.2,57338.46113035113,58282.81782287156
1720742400,57340.1,58528,56536.5,57889.5,56962.211433037846,57781.87887205387
1720828800,57893,59838.4,57757.2,59206.2,56679.750715316426,57338.46113035113
1720915200,59201.8,61441.7,59190.7,60789.2,56526.05384559883,56962.211433037846
1721001600,60789.2,64899.9,60651.9,64718.6,56581.6825705181,56679.750715316426
1721088000,64719.7,65373.4,62381.3,65048.6,56814.524788789255,56526.05384559883
1721174400,65042.9,66120,63853,64082.9,57162.99910800178,56581.6825705181
1721260800,64082.9,65120,63234.7,63988.1,57594.39752267573,56814.524788789255
1721347200,63988.1,67412,63300.5,66653.4,58149.33238627774,57162.99910800178
1721433600,66656.1,67595.2,66218.4,67122.4,58799.96166640899,57594.39752267573
1721520000,67122.4,68366,65763.1,68171,59537.275787294726,58149.33238627774
1721606400,68171.1,68476,66579,67536.9,60306.034135917005,58799.96166640899
1721692800,67528.5,67753.5,65438.1,65935.8,61047.80702114686,59537.275787294726
1721779200,65931.1,67100.9,65105,65386.1,61741.509459819295,60306.034135917005
1721865600,65376.8,66154,63466.3,65796,62392.69986643649,61047.80702114686
1721952000,65796.1,68213.5,65722.3,67912.3,63049.52428425411,61741.509459819295
1722038400,67912.3,69492.2,66641,67915.7,63704.83959879406,62392.69986643649
1722124800,67898.2,68314.8,67063.1,68246.9,64365.2144085412,63049.52428425411
1722211200,68247,70066,66411,66782.6,64991.685333006935,63704.83959879406
1722297600,66782.6,66998.2,65296.2,66189.8,65571.72431062322,64365.2144085412
1722384000,66189.8,66850,64523.8,64633.5,66061.04974652991,64991.685333006935
1722470400,64627.4,65652,62279.4,65350.3,66478.04108603035,65571.72431062322
1722556800,65350.3,65602.4,61227.1,61493.8,66717.05541202845,66061.04974652991
1722643200,61493.8,62194.3,59857.6,60716.3,66785.0731523569,66478.04108603035
1722729600,60709.2,61108,57200,58157.9,66641.5458837525,66717.05541202845
1722816000,58164.3,58305,48705.8,54009.6,66218.67224360957,66785.0731523569
1722902400,54031.9,57126.2,53944.3,56039.6,65630.85413883734,66641.5458837525
1722988800,56016.1,57722.9,54562,55127.6,64899.31081984816,66218.67224360957
1723075200,55132.6,62714.9,54737.4,61691.7,64242.554238043704,65630.85413883734
1723161600,61685.6,61742.5,59531.6,60831.4,63649.3717356387,64899.31081984816
1723248000,60844.6,61466.9,60248.2,60922.9,63124.36922077922,64242.554238043704
1723334400,60923,61874.9,58301.8,58710.9,62608.67639953961,63649.3717356387
1723420800,58717.1,60786.1,57649.2,59347.4,62125.22382464097,63124.36922077922
1723507200,59351.7,61594.6,58421,60586.7,61693.19861892735,62608.67639953961
1723593600,60586.7,61820.1,58444.5,58679,61247.3476667182,62125.22382464097
1723680000,58678.9,59843,56111.2,57540.1,60748.39947759912,61693.19861892735
1723766400,57540.1,59808.9,57101.2,58874.9,60257.07039794202,61247.3476667182
1723852800,58874.9,59706.5,58800.7,59495.9,59803.2221689686,60748.39947759912
1723939200,59496,60270,58420,58428.1,59368.42710042603,60257.07039794202
1724025600,58428.1,59599,57814.6,59432.3,58984.54086142033,59803.2221689686
1724112000,59432.3,61480,58556.2,59012.1,58639.606875815974,59368.42710042603
1724198400,59012,61815.9,58786.8,61148,58396.167919157575,58984.54086142033
1724284800,61148.1,61399.8,59729.1,60381.1,58220.864014979736,58639.606875815974
1724371200,60381.6,64957.6,60340.6,64040.9,58201.37229085069,58396.167919157575
1724457600,64041,64500,63539.2,64151.3,58317.21613043704,58220.864014979736
1724544000,64150.9,65000,63776,64220.6,58549.42239108775,58201.37229085069
1724630400,64220.6,64479.4,62816.3,62830.1,58834.273733594455,58317.21613043704
